mondo_id	name	depth	profile_n	not_n	freq_known_n	snomed_direct_n	snomed_closure_n
MONDO:0000119	congenital heart defects, multiple types	3	0	0	0	0	0
MONDO:0000153	transposition of the great arteries	3	0	0	0	0	0
MONDO:0000190	ventricular fibrillation	3	0	0	0	0	0
MONDO:0000241	Keshan disease	3	0	0	0	0	0
MONDO:0000453	short QT syndrome	3	9	0	9	9	9
MONDO:0000465	atrioventricular block	3	0	0	0	0	0
MONDO:0000466	first-degree atrioventricular block	4	0	0	0	0	0
MONDO:0000467	second-degree atrioventricular block	4	0	0	0	0	0
MONDO:0000468	third-degree atrioventricular block	4	0	0	0	0	0
MONDO:0000469	sinoatrial node disorder	3	0	0	0	0	0
MONDO:0000470	endocardium disorder	2	0	0	0	0	0
MONDO:0000471	tricuspid valve disorder	3	0	0	0	0	0
MONDO:0000473	arterial disorder	2	0	0	0	0	0
MONDO:0000474	pericardium disorder	2	0	0	0	0	0
MONDO:0000491	limb ischemia	3	0	0	0	0	0
MONDO:0000492	chronic venous insufficiency	4	0	0	0	0	0
MONDO:0000498	arteritic anterior ischemic optic neuropathy	5	0	0	0	0	0
MONDO:0000565	infective endocarditis	4	0	0	0	0	0
MONDO:0000591	intrinsic cardiomyopathy	3	0	0	0	0	0
MONDO:0000603	autoimmune disorder of cardiovascular system	1	0	0	0	0	0
MONDO:0000610	marantic endocarditis	3	0	0	0	0	0
MONDO:0000629	cardiovascular organ benign neoplasm	2	0	0	0	0	0
MONDO:0000700	familial hemiplegic migraine	6	0	0	0	0	0
MONDO:0000701	ischemic colitis	2	0	0	0	0	0
MONDO:0000727	scapuloperoneal myopathy	6	0	0	0	0	0
MONDO:0000745	cardiac arrest	3	0	0	0	0	0
MONDO:0000758	bacillary angiomatosis	5	0	0	0	0	0
MONDO:0000811	anomalous left coronary artery from the pulmonary artery	4	0	0	0	0	0
MONDO:0000813	cardiac tuberculosis	2	0	0	0	0	0
MONDO:0000831	thrombotic disease	2	0	0	0	0	0
MONDO:0000898	malignant hemangioma	5	0	0	0	0	0
MONDO:0000908	arrhythmogenic right ventricular dysplasia 13	5	4	0	4	4	4
MONDO:0000914	cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1	3	56	0	48	44	45
MONDO:0000944	cerebral artery occlusion	4	0	0	0	0	0
MONDO:0000945	venous insufficiency	3	0	0	0	0	0
MONDO:0000959	malignant hypertensive renal disease	5	0	0	0	0	0
MONDO:0000960	diabetic peripheral angiopathy	3	0	0	0	0	0
MONDO:0000980	aortic atherosclerosis	4	0	0	0	0	0
MONDO:0000981	Histoplasma pericarditis	4	0	0	0	0	0
MONDO:0000990	acute subendocardial myocardial infarction	5	0	0	0	0	0
MONDO:0000992	heart conduction disease	2	0	0	0	0	0
MONDO:0001049	Dressler syndrome	4	0	0	0	0	0
MONDO:0001065	supine hypotensive syndrome	4	0	0	0	0	0
MONDO:0001072	mild pre-eclampsia	7	0	0	0	0	0
MONDO:0001088	acute inferoposterior infarction	5	0	0	0	0	0
MONDO:0001089	acute inferolateral myocardial infarction	5	0	0	0	0	0
MONDO:0001090	acute anterolateral myocardial infarction	5	0	0	0	0	0
MONDO:0001093	colonic lymphangioma	4	0	0	0	0	0
MONDO:0001105	renal hypertension	5	0	0	0	0	0
MONDO:0001113	Fiedler's myocarditis	4	0	0	0	0	0
MONDO:0001114	bacterial myocarditis	4	0	0	0	0	0
MONDO:0001133	malignant essential hypertension	5	0	0	0	0	0
MONDO:0001134	essential hypertension	4	0	0	0	0	0
MONDO:0001138	angiodysplasia of intestine	3	0	0	0	0	0
MONDO:0001148	iliac vein thrombophlebitis	5	0	0	0	0	0
MONDO:0001151	benign essential hypertension	5	0	0	0	0	0
MONDO:0001174	conjunctival vascular disorder	3	0	0	0	0	0
MONDO:0001200	secondary hypertension	4	0	0	0	0	0
MONDO:0001221	esophageal varices	4	0	0	0	0	0
MONDO:0001256	arteriovenous hemangioma/malformation	5	0	0	0	0	0
MONDO:0001257	retinal microaneurysm	4	0	0	0	0	0
MONDO:0001258	vertebral artery occlusion	4	0	0	0	0	0
MONDO:0001261	Mobitz type II atrioventricular block	5	0	0	0	0	0
MONDO:0001277	cerebral arteritis	4	0	0	0	0	0
MONDO:0001280	choroiditis	3	0	0	0	0	0
MONDO:0001290	allergic cutaneous vasculitis	4	0	0	0	0	0
MONDO:0001297	cardiac tamponade	4	0	0	0	0	0
MONDO:0001298	congenital mitral valve insufficiency	3	0	0	0	0	0
MONDO:0001302	hypertensive heart disease	2	0	0	0	0	0
MONDO:0001322	pericardium cancer	3	0	0	0	0	0
MONDO:0001339	portal vein thrombosis	3	0	0	0	0	0
MONDO:0001340	heart cancer	3	0	0	0	0	0
MONDO:0001370	pericardial effusion	3	0	0	0	0	0
MONDO:0001481	femoral vein thrombophlebitis	5	0	0	0	0	0
MONDO:0001492	kyphoscoliotic heart disease	6	0	0	0	0	0
MONDO:0001493	chronic pulmonary heart disease	5	0	0	0	0	0
MONDO:0001498	varicocele	5	0	0	0	0	0
MONDO:0001538	retinal ischemia	3	0	0	0	0	0
MONDO:0001574	capillary disorder	2	0	0	0	0	0
MONDO:0001576	telangiectasis	3	0	0	0	0	0
MONDO:0001612	carotid stenosis	4	0	0	0	0	0
MONDO:0001613	vertebrobasilar insufficiency	3	0	0	0	0	0
MONDO:0001630	branch retinal artery occlusion	5	0	0	0	0	0
MONDO:0001631	vertebral artery insufficiency	3	0	0	0	0	0
MONDO:0001632	intracranial arteriosclerosis	4	0	0	0	0	0
MONDO:0001633	central retinal artery occlusion	4	0	0	0	0	0
MONDO:0001641	severe pre-eclampsia	7	0	0	0	0	0
MONDO:0001646	benign secondary hypertension	5	0	0	0	0	0
MONDO:0001647	benign renovascular hypertension	6	0	0	0	0	0
MONDO:0001660	proliferative diabetic retinopathy	5	0	0	0	0	0
MONDO:0001661	background diabetic retinopathy	5	0	0	0	0	0
MONDO:0001666	retinal dystrophies primarily involving Bruch's membrane	3	0	0	0	0	0
MONDO:0001707	cardiac sarcoidosis	6	0	0	0	0	0
MONDO:0001715	basilar artery occlusion	4	0	0	0	0	0
MONDO:0001733	occlusion of tributary of retinal vein	3	0	0	0	0	0
MONDO:0001754	eclampsia	6	0	0	0	0	0
MONDO:0001784	malignant renovascular hypertension	6	0	0	0	0	0
MONDO:0001785	malignant secondary hypertension	5	0	0	0	0	0
MONDO:0001787	hepatic infarction	3	0	0	0	0	0
MONDO:0001788	nutmeg liver	3	0	0	0	0	0
MONDO:0001823	sick sinus syndrome	4	0	0	0	0	0
MONDO:0001856	splenic artery aneurysm	3	0	0	0	0	0
MONDO:0001863	aorta atresia	4	0	0	0	0	0
MONDO:0001876	renal artery atheroma	5	0	0	0	0	0
MONDO:0001883	blue toe syndrome	3	0	0	0	0	0
MONDO:0001898	optic choroid disorder	3	0	0	0	0	0
MONDO:0001899	rheumatic congestive heart failure	3	0	0	0	0	0
MONDO:0001927	pulmonary valve insufficiency	4	0	0	0	0	0
MONDO:0001939	skin epithelioid hemangioma	6	0	0	0	0	0
MONDO:0001954	thrombophlebitis migrans	5	0	0	0	0	0
MONDO:0001956	capillary leak syndrome	3	23	0	23	20	22
MONDO:0001974	hemangioma of orbit	5	0	0	0	0	0
MONDO:0001975	cavernous hemangioma of orbit	4	0	0	0	0	0
MONDO:0001985	partial arterial retinal occlusion	5	0	0	0	0	0
MONDO:0001990	malignant cardiac peripheral nerve sheath neoplasm	5	0	0	0	0	0
MONDO:0001991	malignant cardiac germ cell tumor	4	0	0	0	0	0
MONDO:0001999	idiopathic pulmonary arterial hypertension	6	16	2	16	13	14
MONDO:0002004	atheroembolism of kidney	3	0	0	0	0	0
MONDO:0002013	lymphangioma	3	0	0	0	0	0
MONDO:0002014	autosomal recessive Ehlers-Danlos syndrome, vascular type	3	0	0	0	0	0
MONDO:0002064	breast angiomatosis	3	0	0	0	0	0
MONDO:0002070	ventricular septal defect	3	0	0	0	0	0
MONDO:0002078	heart septal defect	3	0	0	0	0	0
MONDO:0002088	partial retinal vein occlusion	5	0	0	0	0	0
MONDO:0002089	retinal vascular occlusion	3	0	0	0	0	0
MONDO:0002095	vascular cancer	3	0	0	0	0	0
MONDO:0002100	cardiovascular cancer	2	0	0	0	0	0
MONDO:0002133	chronic rheumatic pericarditis	4	0	0	0	0	0
MONDO:0002192	vulvar angiokeratoma	8	0	0	0	0	0
MONDO:0002250	basilar artery insufficiency	3	0	0	0	0	0
MONDO:0002262	capillary lymphangioma	3	0	0	0	0	0
MONDO:0002275	generalized atherosclerosis	5	0	0	0	0	0
MONDO:0002277	arteriosclerosis disorder	3	0	0	0	0	0
MONDO:0002286	renal artery disease	4	0	0	0	0	0
MONDO:0002303	central retinal vein occlusion	3	16	0	16	9	12
MONDO:0002311	retinal vascular disorder	3	0	0	0	0	0
MONDO:0002322	angiodysplasia	2	0	0	0	0	0
MONDO:0002323	cherry hemangioma	6	0	0	0	0	0
MONDO:0002327	intracranial cavernous angioma	4	0	0	0	0	0
MONDO:0002328	intracranial hemangioma	4	0	0	0	0	0
MONDO:0002337	intra-abdominal hemangioma	5	0	0	0	0	0
MONDO:0002341	granulomatous angiitis	4	0	0	0	0	0
MONDO:0002343	splenic hemangioma	6	0	0	0	0	0
MONDO:0002376	spleen angiosarcoma	5	0	0	0	0	0
MONDO:0002387	liver angiosarcoma	3	0	0	0	0	0
MONDO:0002404	liver hemangioma	6	0	0	0	0	0
MONDO:0002405	hepatic vascular disorder	2	0	0	0	0	0
MONDO:0002407	capillary hemangioma	5	0	0	0	0	0
MONDO:0002414	gastric hemangioma	6	0	0	0	0	0
MONDO:0002526	dermal unilateral segmental cavernous angioma	4	0	0	0	0	0
MONDO:0002617	bone angiosarcoma	4	0	0	0	0	0
MONDO:0002641	subclavian artery aneurysm	3	0	0	0	0	0
MONDO:0002679	cerebral infarction	5	0	0	0	0	0
MONDO:0002681	choroid plexus cancer	3	0	0	0	0	0
MONDO:0002685	childhood choroid plexus carcinoma	5	0	0	0	0	0
MONDO:0002687	superior mesenteric artery syndrome	4	0	0	0	0	0
MONDO:0002692	intracranial sinus thrombosis	4	0	0	0	0	0
MONDO:0002693	lateral sinus thrombosis	5	0	0	0	0	0
MONDO:0002694	cavernous sinus thrombosis	5	0	0	0	0	0
MONDO:0002695	sagittal sinus thrombosis	5	0	0	0	0	0
MONDO:0002783	Shwartzman phenomenon	3	0	0	0	0	0
MONDO:0002800	thrombophlebitis	4	0	0	0	0	0
MONDO:0002815	acute myocarditis	4	0	0	0	0	0
MONDO:0002824	extrinsic cardiomyopathy	3	0	0	0	0	0
MONDO:0002869	heart valve disorder	2	0	0	0	0	0
MONDO:0002870	tricuspid valve insufficiency	3	0	0	0	0	0
MONDO:0002907	intracranial thrombosis	3	0	0	0	0	0
MONDO:0002934	intravascular angioleiomyoma	3	0	0	0	0	0
MONDO:0002996	cavernous sinus meningioma	3	0	0	0	0	0
MONDO:0003021	central nervous system angiosarcoma	3	0	0	0	0	0
MONDO:0003022	pediatric angiosarcoma	5	0	0	0	0	0
MONDO:0003023	aorta angiosarcoma	5	0	0	0	0	0
MONDO:0003024	breast angiosarcoma	5	0	0	0	0	0
MONDO:0003025	conventional angiosarcoma	5	0	0	0	0	0
MONDO:0003026	gallbladder angiosarcoma	5	0	0	0	0	0
MONDO:0003027	thyroid gland angiosarcoma	5	0	0	0	0	0
MONDO:0003029	skin angiosarcoma	5	0	0	0	0	0
MONDO:0003032	superior vena cava angiosarcoma	3	0	0	0	0	0
MONDO:0003033	prostate angiosarcoma	5	0	0	0	0	0
MONDO:0003034	mediastinum angiosarcoma	5	0	0	0	0	0
MONDO:0003035	ovarian angiosarcoma	5	0	0	0	0	0
MONDO:0003053	choroid plexus meningioma	4	0	0	0	0	0
MONDO:0003083	venous hemangioma	2	0	0	0	0	0
MONDO:0003088	intramuscular hemangioma	6	0	0	0	0	0
MONDO:0003096	deep hemangioma	5	0	0	0	0	0
MONDO:0003104	epicardium cancer	4	0	0	0	0	0
MONDO:0003110	skin hemangioma	5	0	0	0	0	0
MONDO:0003115	subglottic hemangioma	5	0	0	0	0	0
MONDO:0003126	breast hemangioma	5	0	0	0	0	0
MONDO:0003143	angiokeratoma	6	0	0	0	0	0
MONDO:0003154	hemangioma of peripheral nerve	4	0	0	0	0	0
MONDO:0003155	cavernous hemangioma	3	0	0	0	0	0
MONDO:0003159	vascular hemostatic disease	2	0	0	0	0	0
MONDO:0003172	glomeruloid hemangioma	5	0	0	0	0	0
MONDO:0003194	hemangioma of lung	5	0	0	0	0	0
MONDO:0003206	acquired hemangioma	5	0	0	0	0	0
MONDO:0003241	central nervous system hemangioma	3	0	0	0	0	0
MONDO:0003254	cardiac granular cell neoplasm	5	0	0	0	0	0
MONDO:0003258	hobnail hemangioma	5	0	0	0	0	0
MONDO:0003294	pericardium leiomyoma	4	0	0	0	0	0
MONDO:0003310	Monckeberg arteriosclerosis	4	0	0	0	0	0
MONDO:0003343	retinal hemangioblastoma	4	0	0	0	0	0
MONDO:0003346	central nervous system vasculitis	3	0	0	0	0	0
MONDO:0003353	heart leiomyosarcoma	5	0	0	0	0	0
MONDO:0003354	heart sarcoma	4	0	0	0	0	0
MONDO:0003428	brain hemangioma	5	0	0	0	0	0
MONDO:0003506	pulmonary artery choriocarcinoma	3	0	0	0	0	0
MONDO:0003627	rheumatic pulmonary valve disease	2	0	0	0	0	0
MONDO:0003628	pulmonary valve disorder	3	0	0	0	0	0
MONDO:0003643	giant hemangioma	4	0	0	0	0	0
MONDO:0003644	cavernous hemangioma of colon	4	0	0	0	0	0
MONDO:0003645	cavernous hemangioma of face	4	0	0	0	0	0
MONDO:0003653	stork bite	3	0	0	0	0	0
MONDO:0003670	posteroinferior myocardial infarction	4	0	0	0	0	0
MONDO:0003671	septal myocardial infarction	4	0	0	0	0	0
MONDO:0003672	posterior myocardial infarction	4	0	0	0	0	0
MONDO:0003673	apical myocardial infarction	4	0	0	0	0	0
MONDO:0003674	subendocardial myocardial infarction	4	0	0	0	0	0
MONDO:0003675	posterolateral myocardial infarction	4	0	0	0	0	0
MONDO:0003676	inferolateral myocardial infarct	4	0	0	0	0	0
MONDO:0003677	lateral myocardial infarction	4	0	0	0	0	0
MONDO:0003678	silent myocardial infarction	4	0	0	0	0	0
MONDO:0003679	anteroseptal myocardial infarction	4	0	0	0	0	0
MONDO:0003687	endocardium cancer	4	0	0	0	0	0
MONDO:0003712	angiokeratoma of mibelli	7	0	0	0	0	0
MONDO:0003713	angiokeratoma circumscriptum	7	0	0	0	0	0
MONDO:0003718	occlusion precerebral artery	4	0	0	0	0	0
MONDO:0003742	heart fibrosarcoma	5	0	0	0	0	0
MONDO:0003743	heart malignant hemangiopericytoma	3	0	0	0	0	0
MONDO:0003745	choroid spindle cell melanoma	5	0	0	0	0	0
MONDO:0003767	mitral valve disorder	3	0	0	0	0	0
MONDO:0003796	rectum Kaposi sarcoma	7	0	0	0	0	0
MONDO:0003803	aortic valve disorder	3	0	0	0	0	0
MONDO:0003805	malignant pericardial mesothelioma	4	0	0	0	0	0
MONDO:0003840	epicardium lipoma	5	0	0	0	0	0
MONDO:0003841	heart lipoma	4	0	0	0	0	0
MONDO:0003878	malignant choroid melanoma	4	0	0	0	0	0
MONDO:0003896	breast capillary hemangioma	6	0	0	0	0	0
MONDO:0003897	breast epithelioid hemangioma	6	0	0	0	0	0
MONDO:0003901	cerebellar hemangioblastoma	4	0	0	0	0	0
MONDO:0003902	brain stem hemangioblastoma	4	0	0	0	0	0
MONDO:0003913	choroid mixed cell melanoma	5	0	0	0	0	0
MONDO:0003917	heart lymphoma	4	0	0	0	0	0
MONDO:0003945	bone epithelioid hemangioma	6	0	0	0	0	0
MONDO:0003948	cerebral hemangioma	6	0	0	0	0	0
MONDO:0003951	scrotal hemangioma	6	0	0	0	0	0
MONDO:0003954	angiokeratoma of Fordyce	7	0	0	0	0	0
MONDO:0003997	colon Kaposi sarcoma	7	0	0	0	0	0
MONDO:0004065	intermediate cell type choroid melanoma	5	0	0	0	0	0
MONDO:0004085	choroid epithelioid cell melanoma	5	0	0	0	0	0
MONDO:0004206	pulmonary vein leiomyosarcoma	3	0	0	0	0	0
MONDO:0004207	pulmonary artery leiomyosarcoma	3	0	0	0	0	0
MONDO:0004208	superior vena cava leiomyosarcoma	4	0	0	0	0	0
MONDO:0004348	retinal telangiectasia	4	0	0	0	0	0
MONDO:0004364	choroid necrotic melanoma	5	0	0	0	0	0
MONDO:0004432	mature pericardial teratoma	3	0	0	0	0	0
MONDO:0004450	carotid artery occlusion	4	0	0	0	0	0
MONDO:0004485	interstitial myocarditis	4	0	0	0	0	0
MONDO:0004496	myocarditis	3	0	0	0	0	0
MONDO:0004519	synovial angioma	5	0	0	0	0	0
MONDO:0004533	perineural angioma	6	0	0	0	0	0
MONDO:0004539	aortic malignant tumor	4	0	0	0	0	0
MONDO:0004582	rheumatic myocarditis	3	0	0	0	0	0
MONDO:0004583	transient retinal arterial occlusion	5	0	0	0	0	0
MONDO:0004594	puerperal pulmonary embolism	4	0	0	0	0	0
MONDO:0004596	cor pulmonale	4	0	0	0	0	0
MONDO:0004598	acute cor pulmonale	5	0	0	0	0	0
MONDO:0004613	acute intestinal ischemia	4	0	0	0	0	0
MONDO:0004622	chronic intestinal vascular insufficiency	3	0	0	0	0	0
MONDO:0004625	phlebitis	3	0	0	0	0	0
MONDO:0004634	vein disorder	2	0	0	0	0	0
MONDO:0004648	vascular dementia	4	0	0	0	0	0
MONDO:0004687	severe nonproliferative diabetic retinopathy	6	0	0	0	0	0
MONDO:0004717	peliosis hepatis	3	0	0	0	0	0
MONDO:0004728	diabetic macular edema	5	0	0	0	0	0
MONDO:0004745	priapism	3	0	0	0	0	0
MONDO:0004749	myocardium cancer	4	0	0	0	0	0
MONDO:0004752	neurofibroma of the heart	4	0	0	0	0	0
MONDO:0004763	carotid artery dissection	4	0	0	0	0	0
MONDO:0004780	strictly posterior acute myocardial infarction	5	0	0	0	0	0
MONDO:0004781	acute myocardial infarction	4	0	0	0	0	0
MONDO:0004802	pulmonary eosinophilia	7	0	0	0	0	0
MONDO:0004803	disseminated eosinophilic collagen disease	7	0	0	0	0	0
MONDO:0004851	toxic myocarditis	5	0	0	0	0	0
MONDO:0004869	pelvic varices	4	0	0	0	0	0
MONDO:0004871	perianal hematoma	6	0	0	0	0	0
MONDO:0004872	hemorrhoid	5	0	0	0	0	0
MONDO:0004873	internal hemorrhoid	6	0	0	0	0	0
MONDO:0004876	myocardial stunning	4	0	0	0	0	0
MONDO:0004879	senile atrophy of choroid	4	0	0	0	0	0
MONDO:0004882	angioid streaks of choroid	4	0	0	0	0	0
MONDO:0004883	hereditary choroidal atrophy	4	0	0	0	0	0
MONDO:0004885	choroidal sclerosis	3	0	0	0	0	0
MONDO:0004886	diffuse secondary choroid atrophy	4	0	0	0	0	0
MONDO:0004888	partial circumpapillary choroid dystrophy	5	0	0	0	0	0
MONDO:0004889	total central choroidal atrophy	4	0	0	0	0	0
MONDO:0004890	partial central choroid dystrophy	5	0	0	0	0	0
MONDO:0004898	total circumpapillary dystrophy of choroid	5	0	0	0	0	0
MONDO:0004910	mitral valve prolapse	4	0	0	0	0	0
MONDO:0004933	hypoplastic left heart syndrome	3	7	0	7	6	6
MONDO:0004941	eosinophilia-myalgia syndrome	7	0	0	0	0	0
MONDO:0004981	atrial fibrillation	3	0	0	0	0	0
MONDO:0004994	cardiomyopathy	2	0	0	0	0	0
MONDO:0004995	cardiovascular disorder	0	0	0	0	0	0
MONDO:0005009	congestive heart failure	3	0	0	0	0	0
MONDO:0005010	coronary artery disorder	2	0	0	0	0	0
MONDO:0005021	dilated cardiomyopathy	4	0	0	0	0	0
MONDO:0005025	endocarditis	3	0	0	0	0	0
MONDO:0005044	hypertensive disorder	3	0	0	0	0	0
MONDO:0005045	hypertrophic cardiomyopathy	4	0	0	0	0	0
MONDO:0005053	ischemic disease	2	0	0	0	0	0
MONDO:0005055	Kaposi's sarcoma	5	26	0	26	22	25
MONDO:0005068	myocardial infarction	3	0	0	0	0	0
MONDO:0005080	portal hypertension	3	0	0	0	0	0
MONDO:0005081	preeclampsia	6	27	0	27	20	22
MONDO:0005098	stroke disorder	4	0	0	0	0	0
MONDO:0005099	subarachnoid hemorrhage	6	0	0	0	0	0
MONDO:0005110	idiopathic cardiomyopathy	3	0	0	0	0	0
MONDO:0005149	pulmonary hypertension	4	0	0	0	0	0
MONDO:0005160	aortic aneurysm	4	0	0	0	0	0
MONDO:0005174	acute hypotension	4	0	0	0	0	0
MONDO:0005188	iatrogenic Kaposi's sarcoma	6	0	0	0	0	0
MONDO:0005189	internal carotid artery stenosis	4	0	0	0	0	0
MONDO:0005200	viral dilated cardiomyopathy	5	0	0	0	0	0
MONDO:0005201	restrictive cardiomyopathy	4	0	0	0	0	0
MONDO:0005217	familial cardiomyopathy	3	0	0	0	0	0
MONDO:0005252	heart failure	2	0	0	0	0	0
MONDO:0005253	high output heart failure	3	0	0	0	0	0
MONDO:0005254	symptomatic heart failure	3	0	0	0	0	0
MONDO:0005255	mild heart failure	4	0	0	0	0	0
MONDO:0005256	moderate heart failure	4	0	0	0	0	0
MONDO:0005257	advanced heart failure	4	0	0	0	0	0
MONDO:0005264	transient ischemic attack	4	0	0	0	0	0
MONDO:0005266	diabetic retinopathy	4	0	0	0	0	0
MONDO:0005267	heart disorder	1	0	0	0	0	0
MONDO:0005269	carotid artery disorder	3	0	0	0	0	0
MONDO:0005277	migraine disorder	3	0	0	0	0	0
MONDO:0005279	pulmonary embolism	3	0	0	0	0	0
MONDO:0005291	brain aneurysm	6	0	0	0	0	0
MONDO:0005294	peripheral vascular disease	2	0	0	0	0	0
MONDO:0005295	intermittent vascular claudication	3	0	0	0	0	0
MONDO:0005299	brain ischemia	3	0	0	0	0	0
MONDO:0005310	atrial flutter	4	0	0	0	0	0
MONDO:0005311	atherosclerosis	4	0	0	0	0	0
MONDO:0005350	abdominal aortic aneurysm	5	0	0	0	0	0
MONDO:0005355	coronary restenosis	4	0	0	0	0	0
MONDO:0005356	coronary vasospasm	3	0	0	0	0	0
MONDO:0005385	vascular disorder	1	0	0	0	0	0
MONDO:0005386	peripheral arterial disease	3	0	0	0	0	0
MONDO:0005394	brain infarction	4	0	0	0	0	0
MONDO:0005396	thoracic aortic aneurysm	5	0	0	0	0	0
MONDO:0005399	venous thromboembolism	2	0	0	0	0	0
MONDO:0005418	non-compaction cardiomyopathy	3	0	0	0	0	0
MONDO:0005426	MRI defined brain infarct	5	0	0	0	0	0
MONDO:0005430	early onset hypertension	4	0	0	0	0	0
MONDO:0005436	postoperative ventricular dysfunction	3	0	0	0	0	0
MONDO:0005449	conduction system disorder	3	0	0	0	0	0
MONDO:0005453	congenital heart disease	2	0	0	0	0	0
MONDO:0005463	aortic valve calcification	4	0	0	0	0	0
MONDO:0005468	hypotensive disorder	3	0	0	0	0	0
MONDO:0005469	orthostatic hypotension	4	0	0	0	0	0
MONDO:0005470	postprandial hypotension	4	0	0	0	0	0
MONDO:0005471	neurally mediated hypotension	4	0	0	0	0	0
MONDO:0005475	migraine with aura	4	0	0	0	0	0
MONDO:0005476	atrioventricular node disorder	4	0	0	0	0	0
MONDO:0005477	ventricular tachycardia	3	0	0	0	0	0
MONDO:0005478	torsades de pointes	4	0	0	0	0	0
MONDO:0005479	atrial tachycardia	3	0	0	0	0	0
MONDO:0005490	large artery stroke	3	0	0	0	0	0
MONDO:0005491	Chagas cardiomyopathy	3	0	0	0	0	0
MONDO:0005542	acute coronary syndrome	4	0	0	0	0	0
MONDO:0005552	ocular vascular disorder	2	0	0	0	0	0
MONDO:0005561	aortic disorder	3	0	0	0	0	0
MONDO:0005568	cholesterol embolism	2	0	0	0	0	0
MONDO:0005584	congenital left-sided heart lesions	3	0	0	0	0	0
MONDO:0005585	chemotherapy-induced hypertension	4	0	0	0	0	0
MONDO:0005620	cerebral amyloid angiopathy	4	13	0	13	8	8
MONDO:0005621	vascular brain injury	4	0	0	0	0	0
MONDO:0005648	aortic valve insufficiency	3	0	0	0	0	0
MONDO:0005695	central nervous system AIDS arteritis	4	0	0	0	0	0
MONDO:0005783	hemopericardium	4	0	0	0	0	0
MONDO:0005832	lymphangitis	3	0	0	0	0	0
MONDO:0005852	mitral valve stenosis	4	0	0	0	0	0
MONDO:0005903	pericardial tuberculosis	4	0	0	0	0	0
MONDO:0005904	pericarditis	3	0	0	0	0	0
MONDO:0005928	post-thrombotic syndrome	4	0	0	0	0	0
MONDO:0005979	thoracic outlet syndrome	2	11	0	11	10	11
MONDO:0005997	tricuspid valve stenosis	4	0	0	0	0	0
MONDO:0006021	Prinzmetal angina	4	0	0	0	0	0
MONDO:0006044	nephrosclerosis	5	0	0	0	0	0
MONDO:0006061	cervical artery dissection	3	0	0	0	0	0
MONDO:0006123	cardiac rhabdomyoma	4	0	0	0	0	0
MONDO:0006267	liver cavernous hemangioma	4	0	0	0	0	0
MONDO:0006280	lung sclerosing hemangioma	6	0	0	0	0	0
MONDO:0006291	malignant jugulotympanic paraganglioma	3	0	0	0	0	0
MONDO:0006375	placental hemangioma	5	0	0	0	0	0
MONDO:0006500	hemangioma	4	0	0	0	0	0
MONDO:0006505	basal ganglia cerebrovascular disorder	4	0	0	0	0	0
MONDO:0006557	hemangioma of subcutaneous tissue	5	0	0	0	0	0
MONDO:0006639	adrenal cortex carcinoma	4	29	0	29	17	20
MONDO:0006643	alcoholic cardiomyopathy	4	0	0	0	0	0
MONDO:0006647	anterior cerebral artery infarction	6	0	0	0	0	0
MONDO:0006650	anterior spinal artery syndrome	3	0	0	0	0	0
MONDO:0006652	anterolateral myocardial infarction	4	0	0	0	0	0
MONDO:0006655	aortic valve prolapse	4	0	0	0	0	0
MONDO:0006656	aortitis	3	0	0	0	0	0
MONDO:0006658	arteriolosclerosis	4	0	0	0	0	0
MONDO:0006659	arteriosclerosis obliterans	4	0	0	0	0	0
MONDO:0006664	atrial septal defect	3	19	0	19	15	16
MONDO:0006669	bacterial endocarditis	5	0	0	0	0	0
MONDO:0006685	brain hypoxia - ischemia	4	0	0	0	0	0
MONDO:0006686	brain stem infarction	5	0	0	0	0	0
MONDO:0006690	carotid artery thrombosis	4	0	0	0	0	0
MONDO:0006693	cerebral arterial disease	5	0	0	0	0	0
MONDO:0006694	cerebral atherosclerosis	5	0	0	0	0	0
MONDO:0006700	choroid cancer	3	0	0	0	0	0
MONDO:0006711	constrictive pericarditis	4	0	0	0	0	0
MONDO:0006714	coronary aneurysm	3	0	0	0	0	0
MONDO:0006715	coronary stenosis	3	0	0	0	0	0
MONDO:0006716	coronary thrombosis	3	0	0	0	0	0
MONDO:0006727	diastolic heart failure	4	0	0	0	0	0
MONDO:0006729	discrete subaortic stenosis	6	0	0	0	0	0
MONDO:0006746	endomyocardial fibrosis	5	0	0	0	0	0
MONDO:0006761	fibromuscular dysplasia	3	6	0	0	6	6
MONDO:0006767	gastric antral vascular ectasia	3	0	0	0	0	0
MONDO:0006779	heart aneurysm	2	0	0	0	0	0
MONDO:0006786	hepatic vein thrombosis	3	0	0	0	0	0
MONDO:0006794	hypersensitivity vasculitis	3	0	0	0	0	0
MONDO:0006796	hypertensive encephalopathy	4	0	0	0	0	0
MONDO:0006803	inferior myocardial infarction	4	0	0	0	0	0
MONDO:0006805	intermediate coronary syndrome	3	0	0	0	0	0
MONDO:0006808	intracranial arterial disease	4	0	0	0	0	0
MONDO:0006809	intracranial embolism	6	0	0	0	0	0
MONDO:0006810	intracranial hypertension	3	0	0	0	0	0
MONDO:0006812	intracranial vasospasm	4	0	0	0	0	0
MONDO:0006827	lateral medullary syndrome	6	0	0	0	0	0
MONDO:0006839	Lutembacher syndrome	4	0	0	0	0	0
